frame_number,timestamp_seconds,timestamp_minutes,timestamp_formatted,num_bees,video_name,period,week,day,site,full_id,max_confidence,avg_confidence,min_confidence
25172,419.9528666666667,6.999214444444445,06:59,0,P1000444.MP4,afternoon,week 6,day 1,site 2,week 6_day 1_site 2_afternoon,0.0,0.0,0.0
26970,449.9495,7.499158333333333,07:29,0,P1000444.MP4,afternoon,week 6,day 1,site 2,week 6_day 1_site 2_afternoon,0.0,0.0,0.0
28768,479.94613333333336,7.999102222222223,07:59,0,P1000444.MP4,afternoon,week 6,day 1,site 2,week 6_day 1_site 2_afternoon,0.0,0.0,0.0
30566,509.94276666666667,8.499046111111111,08:29,1,P1000444.MP4,afternoon,week 6,day 1,site 2,week 6_day 1_site 2_afternoon,0.33668452501296997,0.33668452501296997,0.33668452501296997
0,0.0,0.0,00:00,1,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.3975887894630432,0.3975887894630432,0.3975887894630432
1798,29.996633333333335,0.4999438888888889,00:29,1,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.38172101974487305,0.38172101974487305,0.38172101974487305
3596,59.99326666666667,0.9998877777777778,00:59,0,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.0,0.0,0.0
5394,89.9899,1.4998316666666667,01:29,1,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.2943742275238037,0.2943742275238037,0.2943742275238037
7192,119.98653333333334,1.9997755555555556,01:59,2,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.40556827187538147,0.3562302589416504,0.3068922758102417
8990,149.98316666666668,2.4997194444444446,02:29,0,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.0,0.0,0.0
10788,179.9798,2.9996633333333333,02:59,0,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.0,0.0,0.0
12586,209.97643333333335,3.4996072222222225,03:29,2,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.5052304267883301,0.4108586311340332,0.31648683547973633
14384,239.97306666666668,3.9995511111111113,03:59,2,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.4120796322822571,0.3950400948524475,0.37800055742263794
16182,269.9697,4.499495,04:29,2,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.4842967092990875,0.4168965220451355,0.34949633479118347
17980,299.96633333333335,4.999438888888889,04:59,0,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.0,0.0,0.0
19778,329.96296666666666,5.499382777777778,05:29,0,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.0,0.0,0.0
21576,359.9596,5.999326666666667,05:59,1,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.5011271238327026,0.5011271238327026,0.5011271238327026
23374,389.95623333333333,6.499270555555555,06:29,1,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.5658339262008667,0.5658339262008667,0.5658339262008667
25172,419.9528666666667,6.999214444444445,06:59,0,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.0,0.0,0.0
26970,449.9495,7.499158333333333,07:29,4,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.5528537631034851,0.44457557797431946,0.34077540040016174
28768,479.94613333333336,7.999102222222223,07:59,3,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.4878346621990204,0.4136141836643219,0.3453853130340576
30566,509.94276666666667,8.499046111111111,08:29,1,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.527409017086029,0.527409017086029,0.527409017086029
32364,539.9394,8.99899,08:59,1,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.2529500126838684,0.2529500126838684,0.2529500126838684
34162,569.9360333333334,9.49893388888889,09:29,2,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.4702388644218445,0.4114590883255005,0.3526793122291565
35960,599.9326666666667,9.998877777777778,09:59,1,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.4179365634918213,0.4179365634918213,0.4179365634918213
37758,629.9293,10.498821666666666,10:29,2,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.34785225987434387,0.3047209084033966,0.26158955693244934
39556,659.9259333333333,10.998765555555556,10:59,1,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.4444804787635803,0.4444804787635803,0.4444804787635803
41354,689.9225666666666,11.498709444444444,11:29,2,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.36197835206985474,0.31528353691101074,0.26858869194984436
43152,719.9192,11.998653333333333,11:59,0,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.0,0.0,0.0
44950,749.9158333333334,12.498597222222223,12:29,1,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.29421141743659973,0.29421141743659973,0.29421141743659973
46748,779.9124666666667,12.99854111111111,12:59,2,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.3323334753513336,0.30491554737091064,0.27749764919281006
48546,809.9091,13.498484999999999,13:29,1,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.2596230208873749,0.2596230208873749,0.2596230208873749
50344,839.9057333333334,13.99842888888889,13:59,2,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.5126838684082031,0.4094841480255127,0.30628445744514465
52142,869.9023666666667,14.498372777777778,14:29,2,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.3609229326248169,0.35531359910964966,0.3497042655944824
53940,899.899,14.998316666666666,14:59,0,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.0,0.0,0.0
55738,929.8956333333333,15.498260555555555,15:29,1,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.2810312509536743,0.2810312509536743,0.2810312509536743
57536,959.8922666666667,15.998204444444445,15:59,0,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.0,0.0,0.0
59334,989.8889,16.498148333333333,16:29,3,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.4048300087451935,0.3799952566623688,0.34965306520462036
61132,1019.8855333333333,16.998092222222223,16:59,0,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.0,0.0,0.0
62930,1049.8821666666668,17.498036111111112,17:29,0,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.0,0.0,0.0
64728,1079.8788,17.99798,17:59,1,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.3304249942302704,0.3304249942302704,0.3304249942302704
66526,1109.8754333333334,18.497923888888888,18:29,1,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.26794910430908203,0.26794910430908203,0.26794910430908203
68324,1139.8720666666668,18.99786777777778,18:59,0,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.0,0.0,0.0
70122,1169.8687,19.497811666666667,19:29,2,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.44541388750076294,0.35440564155578613,0.26339736580848694
71920,1199.8653333333334,19.997755555555557,19:59,0,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.0,0.0,0.0
73718,1229.8619666666666,20.497699444444443,20:29,1,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.44841068983078003,0.44841068983078003,0.44841068983078003
75516,1259.8586,20.997643333333333,20:59,2,P1000500.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.4293687343597412,0.378085196018219,0.3268016278743744
0,0.0,0.0,00:00,1,P1000501.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.5591078400611877,0.5591078400611877,0.5591078400611877
1798,29.996633333333335,0.4999438888888889,00:29,2,P1000501.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.4078241288661957,0.34677568078041077,0.28572723269462585
3596,59.99326666666667,0.9998877777777778,00:59,2,P1000501.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.5533103942871094,0.4020932614803314,0.25087612867355347
5394,89.9899,1.4998316666666667,01:29,2,P1000501.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.39599210023880005,0.355865478515625,0.31573885679244995
7192,119.98653333333334,1.9997755555555556,01:59,0,P1000501.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.0,0.0,0.0
8990,149.98316666666668,2.4997194444444446,02:29,0,P1000501.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.0,0.0,0.0
10788,179.9798,2.9996633333333333,02:59,1,P1000501.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.2924577295780182,0.2924577295780182,0.2924577295780182
12586,209.97643333333335,3.4996072222222225,03:29,1,P1000501.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.25897398591041565,0.25897398591041565,0.25897398591041565
14384,239.97306666666668,3.9995511111111113,03:59,1,P1000501.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.26011571288108826,0.26011571288108826,0.26011571288108826
16182,269.9697,4.499495,04:29,2,P1000501.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.35281431674957275,0.30327898263931274,0.25374361872673035
17980,299.96633333333335,4.999438888888889,04:59,4,P1000501.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.46183812618255615,0.35390543937683105,0.25425130128860474
19778,329.96296666666666,5.499382777777778,05:29,1,P1000501.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.47463902831077576,0.47463902831077576,0.47463902831077576
21576,359.9596,5.999326666666667,05:59,0,P1000501.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.0,0.0,0.0
23374,389.95623333333333,6.499270555555555,06:29,1,P1000501.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.3039516806602478,0.3039516806602478,0.3039516806602478
25172,419.9528666666667,6.999214444444445,06:59,1,P1000501.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.27657002210617065,0.27657002210617065,0.27657002210617065
26970,449.9495,7.499158333333333,07:29,1,P1000501.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.4666938781738281,0.4666938781738281,0.4666938781738281
28768,479.94613333333336,7.999102222222223,07:59,1,P1000501.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.28108230233192444,0.28108230233192444,0.28108230233192444
30566,509.94276666666667,8.499046111111111,08:29,0,P1000501.MP4,morning,week 6,day 2,site 1,week 6_day 2_site 1_morning,0.0,0.0,0.0
0,0.0,0.0,00:00,0,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.0,0.0,0.0
1798,29.996633333333335,0.4999438888888889,00:29,1,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.3678435683250427,0.3678435683250427,0.3678435683250427
3596,59.99326666666667,0.9998877777777778,00:59,0,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.0,0.0,0.0
5394,89.9899,1.4998316666666667,01:29,0,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.0,0.0,0.0
7192,119.98653333333334,1.9997755555555556,01:59,1,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.2964600920677185,0.2964600920677185,0.2964600920677185
8990,149.98316666666668,2.4997194444444446,02:29,0,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.0,0.0,0.0
10788,179.9798,2.9996633333333333,02:59,0,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.0,0.0,0.0
12586,209.97643333333335,3.4996072222222225,03:29,0,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.0,0.0,0.0
14384,239.97306666666668,3.9995511111111113,03:59,0,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.0,0.0,0.0
16182,269.9697,4.499495,04:29,1,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.3887401521205902,0.3887401521205902,0.3887401521205902
17980,299.96633333333335,4.999438888888889,04:59,1,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.32911813259124756,0.32911813259124756,0.32911813259124756
19778,329.96296666666666,5.499382777777778,05:29,0,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.0,0.0,0.0
21576,359.9596,5.999326666666667,05:59,2,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.2768842875957489,0.27012622356414795,0.263368159532547
23374,389.95623333333333,6.499270555555555,06:29,1,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.5636909008026123,0.5636909008026123,0.5636909008026123
25172,419.9528666666667,6.999214444444445,06:59,1,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.31694191694259644,0.31694191694259644,0.31694191694259644
26970,449.9495,7.499158333333333,07:29,1,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.28235751390457153,0.28235751390457153,0.28235751390457153
28768,479.94613333333336,7.999102222222223,07:59,0,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.0,0.0,0.0
30566,509.94276666666667,8.499046111111111,08:29,2,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.41781049966812134,0.347231388092041,0.2766522765159607
32364,539.9394,8.99899,08:59,1,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.5017809867858887,0.5017809867858887,0.5017809867858887
34162,569.9360333333334,9.49893388888889,09:29,2,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.5230737328529358,0.5132110118865967,0.5033482909202576
35960,599.9326666666667,9.998877777777778,09:59,0,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.0,0.0,0.0
37758,629.9293,10.498821666666666,10:29,1,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.2789815366268158,0.2789815366268158,0.2789815366268158
39556,659.9259333333333,10.998765555555556,10:59,0,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.0,0.0,0.0
41354,689.9225666666666,11.498709444444444,11:29,1,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.40975600481033325,0.40975600481033325,0.40975600481033325
43152,719.9192,11.998653333333333,11:59,3,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.4873267114162445,0.3561171293258667,0.2636008858680725
44950,749.9158333333334,12.498597222222223,12:29,1,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.49096837639808655,0.49096837639808655,0.49096837639808655
46748,779.9124666666667,12.99854111111111,12:59,0,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.0,0.0,0.0
48546,809.9091,13.498484999999999,13:29,0,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.0,0.0,0.0
50344,839.9057333333334,13.99842888888889,13:59,0,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.0,0.0,0.0
52142,869.9023666666667,14.498372777777778,14:29,2,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.3635275065898895,0.3617194890975952,0.3599114716053009
53940,899.899,14.998316666666666,14:59,2,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.3209984600543976,0.30526235699653625,0.2895262539386749
55738,929.8956333333333,15.498260555555555,15:29,1,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.3200377821922302,0.3200377821922302,0.3200377821922302
57536,959.8922666666667,15.998204444444445,15:59,1,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.35281670093536377,0.35281670093536377,0.35281670093536377
59334,989.8889,16.498148333333333,16:29,1,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.34320133924484253,0.34320133924484253,0.34320133924484253
61132,1019.8855333333333,16.998092222222223,16:59,1,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.26134803891181946,0.26134803891181946,0.26134803891181946
62930,1049.8821666666668,17.498036111111112,17:29,0,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.0,0.0,0.0
64728,1079.8788,17.99798,17:59,1,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.29941457509994507,0.29941457509994507,0.29941457509994507
66526,1109.8754333333334,18.497923888888888,18:29,0,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.0,0.0,0.0
68324,1139.8720666666668,18.99786777777778,18:59,0,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.0,0.0,0.0
70122,1169.8687,19.497811666666667,19:29,2,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.575614333152771,0.4141119718551636,0.25260958075523376
71920,1199.8653333333334,19.997755555555557,19:59,1,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.25161242485046387,0.25161242485046387,0.25161242485046387
73718,1229.8619666666666,20.497699444444443,20:29,0,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.0,0.0,0.0
75516,1259.8586,20.997643333333333,20:59,2,P1000502.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.2701318562030792,0.26410961151123047,0.2580873370170593
0,0.0,0.0,00:00,0,P1000503.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.0,0.0,0.0
1798,29.996633333333335,0.4999438888888889,00:29,1,P1000503.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.31528595089912415,0.31528595089912415,0.31528595089912415
3596,59.99326666666667,0.9998877777777778,00:59,1,P1000503.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.28864729404449463,0.28864729404449463,0.28864729404449463
5394,89.9899,1.4998316666666667,01:29,1,P1000503.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.25066301226615906,0.25066301226615906,0.25066301226615906
7192,119.98653333333334,1.9997755555555556,01:59,1,P1000503.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.40351060032844543,0.40351060032844543,0.40351060032844543
8990,149.98316666666668,2.4997194444444446,02:29,0,P1000503.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.0,0.0,0.0
10788,179.9798,2.9996633333333333,02:59,1,P1000503.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.382530152797699,0.382530152797699,0.382530152797699
12586,209.97643333333335,3.4996072222222225,03:29,0,P1000503.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.0,0.0,0.0
14384,239.97306666666668,3.9995511111111113,03:59,1,P1000503.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.2986883223056793,0.2986883223056793,0.2986883223056793
16182,269.9697,4.499495,04:29,1,P1000503.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.3095526099205017,0.3095526099205017,0.3095526099205017
17980,299.96633333333335,4.999438888888889,04:59,1,P1000503.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.33782851696014404,0.33782851696014404,0.33782851696014404
19778,329.96296666666666,5.499382777777778,05:29,1,P1000503.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.3395257890224457,0.3395257890224457,0.3395257890224457
21576,359.9596,5.999326666666667,05:59,1,P1000503.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.31517767906188965,0.31517767906188965,0.31517767906188965
23374,389.95623333333333,6.499270555555555,06:29,2,P1000503.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.3112312853336334,0.2870006263256073,0.2627699673175812
25172,419.9528666666667,6.999214444444445,06:59,0,P1000503.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.0,0.0,0.0
26970,449.9495,7.499158333333333,07:29,2,P1000503.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.32440969347953796,0.2948590815067291,0.2653084695339203
28768,479.94613333333336,7.999102222222223,07:59,2,P1000503.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.44031035900115967,0.3506518006324768,0.26099324226379395
30566,509.94276666666667,8.499046111111111,08:29,1,P1000503.MP4,mid,week 6,day 2,site 1,week 6_day 2_site 1_mid,0.31397342681884766,0.31397342681884766,0.31397342681884766
0,0.0,0.0,00:00,1,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.32782021164894104,0.32782021164894104,0.32782021164894104
1798,29.996633333333335,0.4999438888888889,00:29,0,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.0,0.0,0.0
3596,59.99326666666667,0.9998877777777778,00:59,0,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.0,0.0,0.0
5394,89.9899,1.4998316666666667,01:29,0,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.0,0.0,0.0
7192,119.98653333333334,1.9997755555555556,01:59,1,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.5127428770065308,0.5127428770065308,0.5127428770065308
8990,149.98316666666668,2.4997194444444446,02:29,2,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.37711989879608154,0.3189816474914551,0.2608433663845062
10788,179.9798,2.9996633333333333,02:59,0,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.0,0.0,0.0
12586,209.97643333333335,3.4996072222222225,03:29,1,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.3072836101055145,0.3072836101055145,0.3072836101055145
14384,239.97306666666668,3.9995511111111113,03:59,1,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.4014684557914734,0.4014684557914734,0.4014684557914734
16182,269.9697,4.499495,04:29,1,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.4521535634994507,0.4521535634994507,0.4521535634994507
17980,299.96633333333335,4.999438888888889,04:59,1,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.4254777133464813,0.4254777133464813,0.4254777133464813
19778,329.96296666666666,5.499382777777778,05:29,1,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.257109135389328,0.257109135389328,0.257109135389328
21576,359.9596,5.999326666666667,05:59,0,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.0,0.0,0.0
23374,389.95623333333333,6.499270555555555,06:29,1,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.33396315574645996,0.33396315574645996,0.33396315574645996
25172,419.9528666666667,6.999214444444445,06:59,0,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.0,0.0,0.0
26970,449.9495,7.499158333333333,07:29,0,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.0,0.0,0.0
28768,479.94613333333336,7.999102222222223,07:59,1,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.5956591963768005,0.5956591963768005,0.5956591963768005
30566,509.94276666666667,8.499046111111111,08:29,1,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.2680395543575287,0.2680395543575287,0.2680395543575287
32364,539.9394,8.99899,08:59,0,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.0,0.0,0.0
34162,569.9360333333334,9.49893388888889,09:29,0,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.0,0.0,0.0
35960,599.9326666666667,9.998877777777778,09:59,1,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.3321773111820221,0.3321773111820221,0.3321773111820221
37758,629.9293,10.498821666666666,10:29,0,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.0,0.0,0.0
39556,659.9259333333333,10.998765555555556,10:59,1,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.25098109245300293,0.25098109245300293,0.25098109245300293
41354,689.9225666666666,11.498709444444444,11:29,0,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.0,0.0,0.0
43152,719.9192,11.998653333333333,11:59,1,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.4107745289802551,0.4107745289802551,0.4107745289802551
44950,749.9158333333334,12.498597222222223,12:29,0,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.0,0.0,0.0
46748,779.9124666666667,12.99854111111111,12:59,2,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.3324284851551056,0.31974881887435913,0.30706918239593506
48546,809.9091,13.498484999999999,13:29,0,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.0,0.0,0.0
50344,839.9057333333334,13.99842888888889,13:59,1,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.44915691018104553,0.44915691018104553,0.44915691018104553
52142,869.9023666666667,14.498372777777778,14:29,1,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.2896266281604767,0.2896266281604767,0.2896266281604767
53940,899.899,14.998316666666666,14:59,3,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.4429122805595398,0.37452709674835205,0.33124247193336487
55738,929.8956333333333,15.498260555555555,15:29,0,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.0,0.0,0.0
57536,959.8922666666667,15.998204444444445,15:59,1,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.4751400053501129,0.4751400053501129,0.4751400053501129
59334,989.8889,16.498148333333333,16:29,0,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.0,0.0,0.0
61132,1019.8855333333333,16.998092222222223,16:59,1,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.2573789954185486,0.2573789954185486,0.2573789954185486
62930,1049.8821666666668,17.498036111111112,17:29,0,P1000504.MP4,afternoon,week 6,day 2,site 1,week 6_day 2_site 1_afternoon,0.0,0.0,0.0
